,Year,Term,TermYear,Course,Course Title,ACP,CS,HUM,NAT,QR,SBS,Advanced Composition,Non-Western Cultures,Western/Comparative Cultures,US Minority Cultures,Historical & Philosophical Perspectives,Literature & the Arts,Life Sciences,Physical Sciences,Quantitative Reasoning 1,Quantitative Reasoning 2,Behavioral Sciences,Social Sciences
3940,2018,Fall,2018-fa,LAW 625,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3941,2018,Fall,2018-fa,MS 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3942,2018,Fall,2018-fa,CMN 429,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3943,2018,Fall,2018-fa,PS 180,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3944,2018,Fall,2018-fa,EIL 460,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3945,2018,Fall,2018-fa,BADM 329,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3946,2018,Fall,2018-fa,LAW 609,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3947,2018,Fall,2018-fa,DANC 260,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3948,2018,Fall,2018-fa,IB 405,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3949,2018,Fall,2018-fa,ECE 439,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3950,2018,Fall,2018-fa,LA 281,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3951,2018,Fall,2018-fa,ECON 509,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3952,2018,Fall,2018-fa,IB 429,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3953,2018,Fall,2018-fa,LLS 387,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3954,2018,Fall,2018-fa,ME 404,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3955,2018,Fall,2018-fa,ACCY 503,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3956,2018,Fall,2018-fa,HIST 349,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3957,2018,Fall,2018-fa,HIST 369,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3958,2018,Fall,2018-fa,BADM 353,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3959,2018,Fall,2018-fa,CHIN 242,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3960,2018,Fall,2018-fa,HDFS 206,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3961,2018,Fall,2018-fa,CI 522,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3962,2018,Fall,2018-fa,HORT 100,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3963,2018,Fall,2018-fa,ARCH 502,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3964,2018,Fall,2018-fa,IB 368,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3965,2018,Fall,2018-fa,IS 100,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3966,2018,Fall,2018-fa,CS 210,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3967,2018,Fall,2018-fa,MUS 443,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3968,2018,Fall,2018-fa,FSHN 220,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3969,2018,Fall,2018-fa,MSE 443,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3970,2018,Fall,2018-fa,ITAL 102,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3971,2018,Fall,2018-fa,ECE 380,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3972,2018,Fall,2018-fa,FSHN 462,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3973,2018,Fall,2018-fa,GE 100,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3974,2018,Fall,2018-fa,ARTH 312,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3975,2018,Fall,2018-fa,PS 322,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3976,2018,Fall,2018-fa,MCB 432,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3977,2018,Fall,2018-fa,ARTH 495,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3978,2018,Fall,2018-fa,BIOE 100,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3979,2018,Fall,2018-fa,CPSC 441,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3980,2018,Fall,2018-fa,MATH 12,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3981,2018,Fall,2018-fa,THEA 218,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3982,2018,Fall,2018-fa,LAW 622,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3983,2018,Fall,2018-fa,ASTR 350,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3984,2018,Fall,2018-fa,ACE 345,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3985,2018,Fall,2018-fa,RST 330,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3986,2018,Fall,2018-fa,PSYC 245,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3987,2018,Fall,2018-fa,FR 103,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3988,2018,Fall,2018-fa,PSYC 455,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3989,2018,Fall,2018-fa,HIST 392,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3990,2018,Fall,2018-fa,CPSC 212,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3991,2018,Fall,2018-fa,SOCW 415,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3992,2018,Fall,2018-fa,ECON 199,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3993,2018,Fall,2018-fa,DANC 175,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3994,2018,Fall,2018-fa,CMN 428,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3995,2018,Fall,2018-fa,LA 437,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3996,2018,Fall,2018-fa,ENG 298,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3997,2018,Fall,2018-fa,SPED 199,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3998,2018,Fall,2018-fa,SPAN 204,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
3999,2018,Fall,2018-fa,TSM 130,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4000,2018,Fall,2018-fa,ANSC 201,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4001,2018,Fall,2018-fa,SOC 447,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4002,2018,Fall,2018-fa,PS 305,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4003,2018,Fall,2018-fa,ECON 533,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4004,2018,Fall,2018-fa,ACCY 432,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4005,2018,Fall,2018-fa,AE 353,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4006,2018,Fall,2018-fa,SOCW 321,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4007,2018,Fall,2018-fa,CHLH 469,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4008,2018,Fall,2018-fa,SPAN 122,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4009,2018,Fall,2018-fa,ARTS 299,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4010,2018,Fall,2018-fa,IS 439,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4011,2018,Fall,2018-fa,HORT 360,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4012,2018,Fall,2018-fa,CEE 202,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4013,2018,Fall,2018-fa,CEE 421,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4014,2018,Fall,2018-fa,FSHN 322,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4015,2018,Fall,2018-fa,LAW 668,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4016,2018,Fall,2018-fa,HIST 306,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4017,2018,Fall,2018-fa,HRD 411,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4018,2018,Fall,2018-fa,PSYC 484,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4019,2018,Fall,2018-fa,ARTD 418,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4020,2018,Fall,2018-fa,BCOG 100,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4021,2018,Fall,2018-fa,ECE 482,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4022,2018,Fall,2018-fa,PHYS 475,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4023,2018,Fall,2018-fa,ENGL 461,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4024,2018,Fall,2018-fa,PHYS 298,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4025,2018,Fall,2018-fa,CI 447,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4026,2018,Fall,2018-fa,SHS 171,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4027,2018,Fall,2018-fa,FIN 561,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4028,2018,Fall,2018-fa,ACE 341,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4029,2018,Fall,2018-fa,CHEM 436,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4030,2018,Fall,2018-fa,SHS 380,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4031,2018,Fall,2018-fa,IS 586,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4032,2018,Fall,2018-fa,ARCH 413,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4033,2018,Fall,2018-fa,ATMS 447,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4034,2018,Fall,2018-fa,CEE 498,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4035,2018,Fall,2018-fa,TRST 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4036,2018,Fall,2018-fa,ARCH 517,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4037,2018,Fall,2018-fa,ARTH 436,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4038,2018,Fall,2018-fa,SOCW 514,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4039,2018,Fall,2018-fa,ENG 198,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4040,2018,Fall,2018-fa,CEE 457,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4041,2018,Fall,2018-fa,CHEM 360,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4042,2018,Fall,2018-fa,CS 473,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4043,2018,Fall,2018-fa,ECON 516,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4044,2018,Fall,2018-fa,ARTD 230,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4045,2018,Fall,2018-fa,MCB 410,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4046,2018,Fall,2018-fa,SOCW 504,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4047,2018,Fall,2018-fa,VCM 631,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4048,2018,Fall,2018-fa,ACE 264,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4049,2018,Fall,2018-fa,ECE 454,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4050,2018,Fall,2018-fa,EOL 542,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4051,2018,Fall,2018-fa,HIST 397,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4052,2018,Fall,2018-fa,SOCW 503,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4053,2018,Fall,2018-fa,AVI 184,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4054,2018,Fall,2018-fa,ARTE 101,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4055,2018,Fall,2018-fa,MCB 250,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4056,2018,Fall,2018-fa,CEE 444,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4057,2018,Fall,2018-fa,CHEM 223,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4058,2018,Fall,2018-fa,MUSC 465,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4059,2018,Fall,2018-fa,ECE 473,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4060,2018,Fall,2018-fa,LAW 676,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4061,2018,Fall,2018-fa,BADM 275,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4062,2018,Fall,2018-fa,PS 379,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4063,2018,Fall,2018-fa,EPS 420,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4064,2018,Fall,2018-fa,AE 451,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4065,2018,Fall,2018-fa,ECON 465,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4066,2018,Fall,2018-fa,ACCY 451,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4067,2018,Fall,2018-fa,ANSC 437,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4068,2018,Fall,2018-fa,SPAN 314,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4069,2018,Fall,2018-fa,THEA 208,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4070,2018,Fall,2018-fa,GE 495,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4071,2018,Fall,2018-fa,CS 426,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4072,2018,Fall,2018-fa,IS 308,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4073,2018,Fall,2018-fa,ENGL 423,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4074,2018,Fall,2018-fa,ECON 480,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4075,2018,Fall,2018-fa,SBC 512,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4076,2018,Fall,2018-fa,IS 430,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4077,2018,Fall,2018-fa,HIST 240,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4078,2018,Fall,2018-fa,IB 411,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4079,2018,Fall,2018-fa,JOUR 453,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4080,2018,Fall,2018-fa,STAT 428,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4081,2018,Fall,2018-fa,ACE 499,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4082,2018,Fall,2018-fa,SPED 517,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4083,2018,Fall,2018-fa,TAM 445,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4084,2018,Fall,2018-fa,EPSY 590,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4085,2018,Fall,2018-fa,PS 347,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4086,2018,Fall,2018-fa,ANSC 444,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4087,2018,Fall,2018-fa,ECE 550,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4088,2018,Fall,2018-fa,NRES 488,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4089,2018,Fall,2018-fa,ACE 300,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4090,2018,Fall,2018-fa,ENG 199,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4091,2018,Fall,2018-fa,ABE 341,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4092,2018,Fall,2018-fa,VB 624,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4093,2018,Fall,2018-fa,RST 350,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4094,2018,Fall,2018-fa,SCR 115,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4095,2018,Fall,2018-fa,NRES 499,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4096,2018,Fall,2018-fa,PSYC 248,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4097,2018,Fall,2018-fa,MBA 548,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4098,2018,Fall,2018-fa,ACCY 518,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4099,2018,Fall,2018-fa,BADM 446,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4100,2018,Fall,2018-fa,HIST 310,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4101,2018,Fall,2018-fa,SCAN 492,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4102,2018,Fall,2018-fa,ECE 313,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4103,2018,Fall,2018-fa,ENG 110,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4104,2018,Fall,2018-fa,SHS 450,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4105,2018,Fall,2018-fa,MUS 274,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4106,2018,Fall,2018-fa,PHYS 596,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4107,2018,Fall,2018-fa,CMN 370,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4108,2018,Fall,2018-fa,ABE 598,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4109,2018,Fall,2018-fa,MS 389,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4110,2018,Fall,2018-fa,HORT 361,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4111,2018,Fall,2018-fa,FSHN 304,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4112,2018,Fall,2018-fa,CMN 503,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4113,2018,Fall,2018-fa,HDFS 425,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4114,2018,Fall,2018-fa,EPS 530,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4115,2018,Fall,2018-fa,PSYC 265,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
4116,2018,Fall,2018-fa,NS 303,Lit Responses to the Holocaust,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
